uf,codigo_municipio,municipio,taxa_aprovacao_2023,indicador_rendimento_2023,nota_matematica_2023,nota_portugues_2023,nota_media_2023,ideb_2023
PB,2502409,Bonito de Santa Fé,96.9,0.968834,248.62,247.64,4.937667,4.8
PB,2502508,Boqueirão,75.2,0.754006,241.31,246.56,4.797833,3.6
PB,2502607,Igaracy,91.8,0.915816,249.34,246.86,4.936667,4.5
PB,2502706,Borborema,80.2,0.807718,215.82,219.29,3.9185,3.2
PB,2502805,Brejo do Cruz,98.9,0.989471,253.9,255.53,5.157167,5.1
PB,2502904,Brejo dos Santos,81.2,0.803999,238.89,248.94,4.797167,3.9
PB,2503001,Caaporã,84.8,0.849646,221.95,225.32,4.121167,3.5
PB,2503100,Cabaceiras,97.9,0.979325,277.11,264.89,5.7,5.6
PB,2503209,Cabedelo,87.0,0.873789,240.03,253.47,4.891667,4.3
PB,2503308,Cachoeira dos Índios,91.4,0.912544,237.09,241.21,4.638333,4.2
PB,2503407,Cacimba de Areia,96.7,0.965301,233.59,237.65,4.520667,4.4
PB,2503506,Cacimba de Dentro,84.3,0.841756,242.39,251.45,4.897333,4.1
PB,2503555,Cacimbas,90.8,0.908642,209.87,220.77,3.844,3.5
PB,2503605,Caiçara,81.8,0.818556,245.81,236.64,4.7075,3.9
PB,2503704,Cajazeiras,96.0,0.959063,237.66,245.83,4.724833,4.5
PB,2503753,Cajazeirinhas,85.6,0.85567,261.16,253.08,5.237333,4.5
PB,2503803,Caldas Brandão,85.6,0.855877,236.04,237.37,4.556833,3.9
PB,2503902,Camalaú,92.9,0.931053,242.63,249.18,4.8635,4.5
PB,2504009,Campina Grande,83.9,0.839671,242.15,248.2,4.839167,4.1
PB,2504033,Capim,84.7,0.85199,237.31,244.56,4.697833,4.0
PB,2504074,Caraúbas,91.0,0.912303,261.75,249.3,5.184167,4.7
PB,2504108,Carrapateira,88.5,0.879098,278.75,274.94,5.894833,5.2
PB,2504157,Casserengue,93.1,0.931316,247.55,251.02,4.976167,4.6
PB,2504207,Catingueira,88.3,0.887382,235.35,229.71,4.417667,3.9
PB,2504306,Catolé do Rocha,94.0,0.941511,244.26,246.99,4.854167,4.6
PB,2504355,Caturité,89.5,0.895322,224.87,240.24,4.4185,4.0
PB,2504405,Conceição,87.9,0.878972,230.46,235.41,4.431167,3.9
PB,2504504,Condado,84.9,0.854991,242.34,254.01,4.939167,4.2
PB,2504603,Conde,91.0,0.911853,242.51,249.3,4.8635,4.4
PB,2504702,Congo,98.9,0.989628,252.66,252.88,5.092333,5.0
PB,2504801,Coremas,99.4,0.993725,239.95,237.76,4.6285,4.6
PB,2504850,Coxixola,100.0,1.0,258.42,268.69,5.451833,5.5
PB,2504900,Cruz do Espírito Santo,82.4,0.824388,201.73,205.26,3.449833,2.8
PB,2505006,Cubati,100.0,1.0,266.06,264.82,5.514667,5.5
PB,2505105,Cuité,95.9,0.961058,255.67,262.06,5.2955,5.1
PB,2505204,Cuitegi,81.9,0.812396,219.97,228.2,4.136167,3.4
PB,2505238,Cuité de Mamanguape,95.1,0.954951,236.11,233.52,4.493833,4.3
PB,2505279,Curral de Cima,100.0,1.0,231.75,254.89,4.777333,4.8
PB,2505303,Curral Velho,99.1,0.990486,249.31,241.81,4.852,4.8
PB,2505352,Damião,91.0,0.912909,234.5,245.97,4.6745,4.3
PB,2505402,Desterro,92.2,0.920669,229.12,234.11,4.387167,4.0
PB,2505501,Vista Serrana,,,,,,
PB,2505600,Diamante,91.0,0.905767,269.74,253.55,5.388167,4.9
PB,2505709,Dona Inês,99.7,0.996991,245.74,244.8,4.842333,4.8
PB,2505808,Duas Estradas,89.9,0.896336,241.59,240.3,4.698167,4.2
PB,2505907,Emas,93.7,0.9335,244.14,250.46,4.91,4.6
PB,2506004,Esperança,94.9,0.949599,237.2,239.38,4.609667,4.4
PB,2506103,Fagundes,81.9,0.816211,212.13,221.1,3.887167,3.2
PB,2506202,Frei Martinho,85.5,0.846236,250.7,253.2,5.065,4.3
PB,2506251,Gado Bravo,99.8,0.998241,231.34,232.64,4.399667,4.4
PB,2506301,Guarabira,91.5,0.914175,234.2,237.29,4.524833,4.1
PB,2506400,Gurinhém,96.8,0.968479,208.71,214.68,3.723167,3.6
PB,2506509,Gurjão,96.3,0.962473,230.65,236.32,4.4495,4.3
PB,2506608,Ibiara,88.3,0.883809,238.82,231.96,4.513,4.0
PB,2506707,Imaculada,83.9,0.837656,245.8,250.5,4.938333,4.1
PB,2506806,Ingá,94.9,0.949648,231.35,235.92,4.4545,4.2
PB,2506905,Itabaiana,94.3,0.943241,237.98,239.12,4.618333,4.4
PB,2507002,Itaporanga,92.1,0.921744,235.04,236.42,4.524333,4.2
PB,2507101,Itapororoca,96.7,0.966994,227.21,231.04,4.304167,4.2
PB,2507200,Itatuba,95.7,0.958446,220.73,225.87,4.11,3.9
PB,2507309,Jacaraú,81.6,0.813135,238.96,238.56,4.625333,3.8
PB,2507408,Jericó,66.5,0.665144,260.52,263.96,5.408,3.6
PB,2507507,João Pessoa,84.1,0.841242,237.38,246.97,4.739167,4.0
PB,2507606,Juarez Távora,87.3,0.864911,230.53,236.73,4.454333,3.9
PB,2507705,Juazeirinho,75.5,0.757985,241.45,244.74,4.769833,3.6
PB,2507804,Junco do Seridó,93.7,0.937841,241.45,254.34,4.929833,4.6
PB,2507903,Juripiranga,95.1,0.949584,235.36,241.58,4.615667,4.4
PB,2508000,Juru,98.5,0.985129,275.24,261.51,5.6125,5.5
PB,2508109,Lagoa,91.6,0.914565,244.54,240.84,4.756333,4.3
PB,2508208,Lagoa de Dentro,70.8,0.709699,224.72,222.05,4.112833,2.9
PB,2508307,Lagoa Seca,86.8,0.867201,249.41,262.27,5.194667,4.5
PB,2508406,Lastro,93.5,0.931547,243.14,249.92,4.884333,4.5
PB,2508505,Livramento,89.7,0.898618,248.9,254.51,5.056833,4.5
PB,2508554,Logradouro,86.9,0.869398,244.17,243.14,4.7885,4.2
PB,2508604,Lucena,78.7,0.799036,227.09,229.65,4.279,3.4
PB,2508703,Mãe d'Água,99.1,0.99285,259.33,249.91,5.154,5.1
PB,2508802,Malta,82.2,0.816482,242.05,234.81,4.614333,3.8
PB,2508901,Mamanguape,89.2,0.893309,240.73,245.39,4.768667,4.3
PB,2509008,Manaíra,97.8,0.978403,254.29,245.49,4.996333,4.9
PB,2509057,Marcação,,,,,,
PB,2509107,Mari,71.8,0.716134,228.69,232.62,4.355167,3.1
PB,2509156,Marizópolis,100.0,1.0,246.62,253.52,5.002333,5.0
PB,2509206,Massaranduba,83.0,0.829596,220.68,220.49,4.0195,3.3
PB,2509305,Mataraca,92.7,0.928531,245.77,255.12,5.014833,4.7
PB,2509339,Matinhas,84.8,0.843975,233.11,237.71,4.513667,3.8
PB,2509370,Mato Grosso,88.5,0.883769,242.09,239.76,4.6975,4.2
PB,2509396,Maturéia,94.7,0.949841,253.46,253.8,5.121,4.9
PB,2509404,Mogeiro,99.6,0.995976,211.49,207.87,3.656,3.6
PB,2509503,Montadas,91.1,0.911126,248.21,245.41,4.893667,4.5
PB,2509602,Monte Horebe,96.2,0.961896,245.78,247.51,4.888167,4.7
PB,2509701,Monteiro,99.7,0.996995,256.94,258.13,5.251167,5.2
PB,2509800,Mulungu,96.9,0.969439,234.33,238.81,4.552333,4.4
PB,2509909,Natuba,95.9,0.960033,225.74,225.24,4.183,4.0
PB,2510006,Nazarezinho,95.1,0.950997,235.31,236.48,4.529833,4.3
PB,2510105,Nova Floresta,99.4,0.994206,248.79,252.84,5.027167,5.0
PB,2510204,Nova Olinda,87.6,0.878765,245.09,238.5,4.7265,4.2
PB,2510303,Nova Palmeira,92.1,0.918885,260.8,263.84,5.410667,5.0
PB,2510402,Olho d'Água,87.9,0.880676,238.82,231.4,4.503667,4.0
PB,2510501,Olivedos,95.6,0.954508,258.93,249.89,5.147,4.9
PB,2510600,Ouro Velho,99.5,0.995181,230.77,228.41,4.319667,4.3
PB,2510659,Parari,95.9,0.944394,243.31,257.57,5.014667,4.7
PB,2510709,Passagem,85.4,0.850852,229.8,226.9,4.278333,3.6
PB,2510808,Patos,89.3,0.894027,248.67,252.61,5.021333,4.5
PB,2510907,Paulista,91.4,0.913823,260.65,258.19,5.314,4.9
PB,2511004,Pedra Branca,87.6,0.873531,243.12,252.4,4.925333,4.3
PB,2511103,Pedra Lavrada,93.1,0.933933,268.58,269.85,5.6405,5.3
PB,2511202,Pedras de Fogo,90.6,0.904253,243.7,248.84,4.875667,4.4
PB,2511301,Piancó,88.0,0.880759,235.44,239.46,4.581667,4.0
PB,2511400,Picuí,96.1,0.960614,264.37,271.35,5.595333,5.4
PB,2511509,Pilar,98.1,0.978665,233.23,232.63,4.431,4.3
PB,2511608,Pilões,86.9,0.868386,232.89,237.33,4.503667,3.9
PB,2511707,Pilõezinhos,92.4,0.924916,239.93,241.29,4.687,4.3
PB,2511806,Pirpirituba,89.0,0.888277,214.5,218.29,3.879833,3.4
PB,2511905,Pitimbu,90.8,0.90747,,,,
PB,2512002,Pocinhos,83.1,0.830393,234.23,238.09,4.538667,3.8
PB,2512036,Poço Dantas,84.9,0.845572,257.43,258.27,5.261667,4.4
PB,2512077,Poço de José de Moura,75.4,0.746631,245.71,247.54,4.8875,3.6
PB,2512101,Pombal,98.1,0.980895,258.76,264.35,5.385167,5.3
PB,2512200,Prata,86.4,0.864798,246.78,246.74,4.892,4.2
PB,2512309,Princesa Isabel,98.5,0.98545,263.83,257.56,5.3565,5.3
PB,2512408,Puxinanã,93.7,0.93643,235.31,235.02,4.5055,4.2
PB,2512507,Queimadas,99.2,0.991484,272.99,270.4,5.723167,5.7
PB,2512606,Quixaba,99.2,0.99075,247.81,239.81,4.793667,4.7
PB,2512705,Remígio,83.7,0.834059,234.04,234.31,4.4725,3.7
PB,2512721,Pedro Régis,81.7,0.818809,249.33,269.31,5.310667,4.3
PB,2512747,Riachão,98.0,0.981599,250.45,255.05,5.091667,5.0
PB,2512754,Riachão do Bacamarte,97.3,0.973416,224.29,227.36,4.194167,4.1
PB,2512762,Riachão do Poço,82.6,0.824892,212.93,221.06,3.899833,3.2
PB,2512788,Riacho de Santo Antônio,61.6,0.604083,239.57,244.28,4.730833,2.9
PB,2512804,Riacho dos Cavalos,80.0,0.798511,253.46,246.63,5.0015,4.0
PB,2512903,Rio Tinto,77.1,0.769678,225.68,237.14,4.380333,3.4
PB,2513000,Salgadinho,90.7,0.907341,235.17,235.13,4.505,4.1
PB,2513109,Salgado de São Félix,95.7,0.956945,224.01,234.86,4.3145,4.1
PB,2513158,Santa Cecília,90.1,0.904096,259.22,257.11,5.272167,4.8
PB,2513208,Santa Cruz,96.7,0.967061,257.31,257.58,5.248167,5.1
PB,2513307,Santa Helena,95.8,0.957342,228.02,229.34,4.289333,4.1
PB,2513356,Santa Inês,87.2,0.87274,222.22,212.91,3.918833,3.4
PB,2513406,Santa Luzia,99.0,0.990223,239.7,242.24,4.699,4.7
PB,2513505,Santana de Mangueira,88.5,0.885352,249.49,227.33,4.613667,4.1
PB,2513604,Santana dos Garrotes,94.0,0.934923,230.8,225.54,4.272333,4.0
PB,2513653,Joca Claudino,97.5,0.973225,249.18,271.37,5.3425,5.2
PB,2513703,Santa Rita,83.2,0.833256,225.62,240.68,4.438333,3.7
PB,2513802,Santa Teresinha,95.3,0.951294,237.25,231.14,4.473167,4.3
PB,2513851,Santo André,98.0,0.981086,260.6,268.3,5.481667,5.4
PB,2513901,São Bento,90.0,0.900417,253.83,254.13,5.132667,4.6
PB,2513927,São Bentinho,96.1,0.961305,245.5,244.36,4.831,4.6
PB,2513943,São Domingos do Cariri,100.0,1.0,289.35,295.42,6.412833,6.4
PB,2513968,São Domingos,78.7,0.784308,269.7,268.28,5.633,4.4
PB,2513984,São Francisco,94.9,0.94277,272.38,269.38,5.696,5.4
PB,2514008,São João do Cariri,97.1,0.97013,239.36,255.6,4.916,4.8
PB,2514107,São João do Tigre,90.1,0.891776,259.72,248.98,5.145,4.6
PB,2514206,São José da Lagoa Tapada,90.5,0.905006,262.13,264.87,5.45,4.9
PB,2514305,São José de Caiana,91.3,0.917084,244.43,244.54,4.816167,4.4
PB,2514404,São José de Espinharas,98.1,0.982852,237.57,238.93,4.608333,4.5
PB,2514453,São José dos Ramos,88.9,0.887051,215.11,234.66,4.162833,3.7
PB,2514503,São José de Piranhas,84.6,0.842929,245.58,238.84,4.740333,4.0
PB,2514552,São José de Princesa,93.2,0.93479,271.21,271.4,5.710167,5.3
PB,2514602,São José do Bonfim,91.1,0.910273,233.91,235.04,4.4825,4.1
PB,2514651,São José do Brejo do Cruz,87.2,0.871881,247.56,250.54,4.968333,4.3
PB,2514701,São José do Sabugi,98.6,0.986472,228.68,216.81,4.0915,4.0
PB,2514800,São José dos Cordeiros,88.7,0.883961,246.8,244.6,4.856667,4.3
PB,2514909,São Mamede,87.4,0.878945,257.76,260.4,5.302667,4.7
PB,2515005,São Miguel de Taipu,87.6,0.877197,208.14,217.12,3.754333,3.3
PB,2515104,São Sebastião de Lagoa de Roça,88.0,0.880518,245.77,252.35,4.968667,4.4
PB,2515203,São Sebastião do Umbuzeiro,93.8,0.92879,243.8,236.52,4.672,4.3
PB,2515302,Sapé,73.8,0.736186,230.43,234.44,4.4145,3.2
PB,2515401,São Vicente do Seridó,84.2,0.843891,247.7,242.95,4.844167,4.1
PB,2515500,Serra Branca,94.0,0.936756,233.48,234.32,4.463333,4.2
PB,2515609,Serra da Raiz,88.9,0.885688,239.51,244.05,4.726,4.2
PB,2515708,Serra Grande,90.0,0.904946,276.81,277.32,5.902167,5.3
PB,2515807,Serra Redonda,73.2,0.731241,222.37,231.16,4.2255,3.1
PB,2515906,Serraria,82.9,0.813806,230.52,232.74,4.387667,3.6
PB,2515930,Sertãozinho,87.6,0.873137,227.05,231.71,4.312667,3.8
PB,2515971,Sobrado,80.7,0.803212,225.78,228.67,4.240833,3.4
PB,2516003,Solânea,80.9,0.809992,228.45,235.23,4.394667,3.6
PB,2516102,Soledade,89.9,0.89947,228.54,231.36,4.331667,3.9
PB,2516151,Sossêgo,90.5,0.90884,254.57,258.57,5.219,4.7
PB,2516201,Sousa,88.9,0.889012,249.74,253.93,5.061167,4.5
PB,2516300,Sumé,96.3,0.964666,254.54,266.87,5.356833,5.2
PB,2516409,Tacima,87.3,0.873115,224.76,219.51,4.071167,3.6
PB,2516508,Taperoá,92.3,0.92216,235.3,241.41,4.611833,4.3
PB,2516607,Tavares,89.8,0.899836,251.97,250.51,5.041333,4.5
PB,2516706,Teixeira,89.1,0.889978,229.64,231.42,4.351,3.9
PB,2516755,Tenório,87.3,0.874941,226.45,236.06,4.375167,3.8
PB,2516805,Triunfo,85.6,0.856779,245.56,251.51,4.951167,4.2
PB,2516904,Uiraúna,81.3,0.813002,237.32,239.07,4.6065,3.7
PB,2517001,Umbuzeiro,95.9,0.957701,237.94,246.12,4.734333,4.5
PB,2517100,Várzea,97.8,0.976571,259.47,247.74,5.120167,5.0
PB,2517209,Vieirópolis,100.0,1.0,266.49,270.58,5.617833,5.6
PB,2517407,Zabelê,94.7,0.945574,241.15,248.72,4.831167,4.6
PE,2600054,Abreu e Lima,95.7,0.957157,238.36,248.82,4.786333,4.6
PE,2600104,Afogados da Ingazeira,95.6,0.956346,277.81,274.34,5.869167,5.6
PE,2600203,Afrânio,98.8,0.987436,243.02,252.36,4.923,4.9
PE,2600302,Agrestina,90.0,0.904185,263.38,265.31,5.478167,5.0
PE,2600401,Água Preta,94.2,0.943772,238.98,239.82,4.646667,4.4
PE,2600500,Águas Belas,93.0,0.929679,256.52,257.47,5.233167,4.9
PE,2600609,Alagoinha,88.7,0.881171,260.4,266.83,5.453833,4.8
PE,2600708,Aliança,88.3,0.884664,219.0,221.87,4.0145,3.6
PE,2600807,Altinho,93.1,0.930108,239.14,240.27,4.656833,4.3
PE,2600906,Amaraji,84.4,0.840997,220.27,225.11,4.089667,3.4
PE,2601003,Angelim,93.5,0.938,259.19,265.36,5.409167,5.1
PE,2601052,Araçoiaba,94.7,0.946787,228.73,234.8,4.392167,4.2
PE,2601102,Araripina,96.9,0.969138,243.53,246.0,4.8255,4.7
PE,2601201,Arcoverde,96.6,0.96555,263.63,264.0,5.4605,5.3
PE,2601300,Barra de Guabiraba,93.5,0.934243,299.31,275.81,6.252,5.8
PE,2601409,Barreiros,92.0,0.91901,230.01,229.98,4.333167,4.0
PE,2601508,Belém de Maria,99.0,0.988939,269.94,268.64,5.643,5.6
PE,2601607,Belém do São Francisco,97.6,0.97664,256.68,257.83,5.241833,5.1
PE,2601706,Belo Jardim,89.3,0.893837,250.15,255.28,5.0905,4.6
PE,2601805,Betânia,98.4,0.984407,303.1,286.48,6.493,6.4
PE,2601904,Bezerros,95.2,0.950549,258.65,258.55,5.286667,5.0
PE,2602001,Bodocó,79.8,0.799868,251.13,251.62,5.045833,4.0
PE,2602100,Bom Conselho,96.1,0.961631,255.38,253.27,5.144167,4.9
PE,2602209,Bom Jardim,97.8,0.977957,274.18,259.88,5.567667,5.4
PE,2602308,Bonito,98.2,0.982969,321.34,278.32,6.661,6.5
PE,2602407,Brejão,83.2,0.837123,238.84,252.59,4.857167,4.1
PE,2602506,Brejinho,97.5,0.975024,255.19,251.66,5.114167,5.0
PE,2602605,Brejo da Madre de Deus,85.0,0.854911,234.48,235.62,4.501667,3.8
PE,2602704,Buenos Aires,89.5,0.895872,246.93,247.92,4.914167,4.4
PE,2602803,Buíque,93.0,0.931828,251.5,245.63,4.952167,4.6
PE,2602902,Cabo de Santo Agostinho,95.4,0.954724,230.98,238.98,4.499333,4.3
PE,2603009,Cabrobó,97.5,0.974487,237.44,243.03,4.6745,4.6
PE,2603108,Cachoeirinha,91.6,0.917691,252.04,251.14,5.053,4.6
PE,2603207,Caetés,94.1,0.941244,250.27,245.27,4.925667,4.6
PE,2603306,Calçado,91.1,0.911311,257.78,252.89,5.177833,4.7
PE,2603405,Calumbi,97.8,0.980783,230.81,236.17,4.449667,4.4
PE,2603454,Camaragibe,96.0,0.960085,246.57,256.81,5.056333,4.9
PE,2603504,Camocim de São Félix,97.4,0.972553,237.92,236.03,4.565833,4.4
PE,2603603,Camutanga,95.7,0.955779,238.21,234.65,4.547667,4.3
PE,2603702,Canhotinho,93.5,0.936456,250.23,250.29,5.008667,4.7
PE,2603801,Capoeiras,97.0,0.970477,249.81,247.43,4.954,4.8
PE,2603900,Carnaíba,97.6,0.974405,291.27,283.76,6.2505,6.1
PE,2603926,Carnaubeira da Penha,91.6,0.917441,285.92,279.87,6.0965,5.6
PE,2604007,Carpina,91.1,0.91141,243.35,250.88,4.903833,4.5
PE,2604106,Caruaru,88.3,0.884873,257.45,265.16,5.376833,4.8
PE,2604155,Casinhas,88.2,0.874381,353.28,308.63,7.6985,6.7
PE,2604205,Catende,86.4,0.864239,229.35,234.66,4.400167,3.8
PE,2604304,Cedro,87.3,0.872817,239.63,242.67,4.705,4.1
PE,2604403,Chã de Alegria,97.0,0.97047,236.88,238.1,4.583,4.4
PE,2604502,Chã Grande,68.4,0.680267,242.6,245.57,4.802833,3.3
PE,2604601,Condado,94.7,0.947264,231.1,231.54,4.377333,4.1
PE,2604700,Correntes,84.2,0.83795,252.89,246.68,4.992833,4.2
PE,2604809,Cortês,92.3,0.924745,237.16,240.58,4.629,4.3
PE,2604908,Cumaru,95.1,0.951858,247.42,240.66,4.801333,4.6
PE,2605004,Cupira,97.0,0.970669,283.25,268.05,5.855,5.7
PE,2605103,Custódia,97.7,0.976978,276.69,267.57,5.737667,5.6
PE,2605152,Dormentes,98.4,0.983652,267.07,260.54,5.460167,5.4
PE,2605202,Escada,95.3,0.953803,219.01,226.85,4.097667,3.9
PE,2605301,Exu,95.8,0.958839,243.35,243.57,4.782,4.6
PE,2605400,Feira Nova,97.3,0.974333,263.72,256.16,5.331333,5.2
PE,2605459,Fernando de Noronha,100.0,1.0,266.09,278.85,5.749,5.7
PE,2605509,Ferreiros,93.8,0.938646,240.64,233.55,4.569833,4.3
PE,2605608,Flores,97.6,0.977419,265.2,266.2,5.523333,5.4
PE,2605707,Floresta,89.3,0.894067,243.62,249.4,4.883667,4.4
PE,2605806,Frei Miguelinho,84.5,0.845998,238.19,244.6,4.713167,4.0
PE,2605905,Gameleira,97.6,0.976894,228.72,226.68,4.256667,4.2
PE,2606002,Garanhuns,93.4,0.934403,259.37,266.0,5.422833,5.1
PE,2606101,Glória do Goitá,99.2,0.991994,244.83,250.67,4.925,4.9
PE,2606200,Goiana,88.0,0.879446,235.56,238.66,4.570333,4.0
PE,2606309,Granito,89.3,0.89564,259.86,258.27,5.302167,4.7
PE,2606408,Gravatá,91.6,0.91614,250.28,251.97,5.0375,4.6
PE,2606507,Iati,94.3,0.942685,241.36,243.51,4.747833,4.5
PE,2606606,Ibimirim,95.3,0.952981,252.97,254.31,5.121333,4.9
PE,2606705,Ibirajuba,91.2,0.912582,243.46,253.13,4.943167,4.5
PE,2606804,Igarassu,95.8,0.958819,251.39,256.46,5.130833,4.9
PE,2606903,Iguaracy,97.0,0.970909,246.72,240.53,4.7875,4.6
PE,2607000,Inajá,90.0,0.898957,237.35,245.19,4.709,4.2
PE,2607109,Ingazeira,97.1,0.972079,255.46,262.84,5.305,5.2
PE,2607208,Ipojuca,97.0,0.970604,235.58,235.91,4.524833,4.4
PE,2607307,Ipubi,94.0,0.940593,243.93,240.72,4.744167,4.5
PE,2607406,Itacuruba,92.0,0.91283,261.38,257.14,5.308667,4.8
PE,2607505,Itaíba,92.7,0.929143,239.86,240.06,4.665333,4.3
PE,2607604,Ilha de Itamaracá,96.2,0.96241,243.53,250.16,4.894833,4.7
PE,2607653,Itambé,91.3,0.913308,231.01,231.85,4.381,4.0
PE,2607703,Itapetim,94.9,0.949546,268.19,262.51,5.511667,5.2
PE,2607752,Itapissuma,94.9,0.949272,241.52,241.99,4.725167,4.5
PE,2607802,Itaquitinga,89.1,0.891149,227.13,229.53,4.277667,3.8
PE,2607901,Jaboatão dos Guararapes,95.5,0.955087,239.6,246.58,4.769667,4.6
PE,2607950,Jaqueira,95.5,0.955455,246.58,238.22,4.746667,4.5
PE,2608008,Jataúba,92.3,0.925601,244.74,240.3,4.750667,4.4
PE,2608057,Jatobá,92.2,0.922735,255.93,260.53,5.274333,4.9
PE,2608107,João Alfredo,95.7,0.957986,256.22,253.58,5.163333,4.9
PE,2608206,Joaquim Nabuco,86.7,0.864685,243.73,243.38,4.785167,4.1
PE,2608255,Jucati,88.0,0.880066,256.52,253.38,5.165,4.5
PE,2608305,Jupi,93.3,0.932767,258.32,256.69,5.250167,4.9
PE,2608404,Jurema,95.7,0.955996,249.6,243.98,4.893,4.7
PE,2608453,Lagoa do Carro,96.6,0.966113,234.26,238.08,4.539,4.4
PE,2608503,Lagoa de Itaenga,87.5,0.872535,243.35,246.15,4.825,4.2
PE,2608602,Lagoa do Ouro,92.9,0.930384,277.19,270.27,5.791,5.4
PE,2608701,Lagoa dos Gatos,97.2,0.970969,257.89,249.71,5.126667,5.0
PE,2608750,Lagoa Grande,91.9,0.912941,250.91,244.48,4.923167,4.5
PE,2608800,Lajedo,86.7,0.870097,252.02,252.73,5.079167,4.4
PE,2608909,Limoeiro,95.2,0.952185,274.97,271.14,5.7685,5.5
PE,2609006,Macaparana,94.4,0.945882,247.08,252.1,4.986333,4.7
PE,2609105,Machados,97.7,0.978762,237.07,250.55,4.793667,4.7
PE,2609154,Manari,94.0,0.941313,230.62,224.08,4.245,4.0
PE,2609204,Maraial,96.7,0.967482,235.24,234.53,4.496167,4.3
PE,2609303,Mirandiba,96.1,0.960871,237.55,237.08,4.577167,4.4
PE,2609402,Moreno,89.3,0.892588,225.68,239.21,4.414833,3.9
PE,2609501,Nazaré da Mata,96.5,0.96429,251.51,250.78,5.038167,4.9
PE,2609600,Olinda,95.7,0.957116,239.81,249.12,4.8155,4.6
PE,2609709,Orobó,96.0,0.959821,241.63,250.17,4.863333,4.7
PE,2609808,Orocó,91.0,0.907711,227.34,232.9,4.337333,3.9
PE,2609907,Ouricuri,92.5,0.925333,236.65,237.1,4.5625,4.2
PE,2610004,Palmares,92.0,0.918458,240.36,246.6,4.782667,4.4
PE,2610103,Palmeirina,94.8,0.948499,239.33,235.21,4.575667,4.3
PE,2610202,Panelas,93.8,0.937334,322.46,286.09,6.809167,6.4
PE,2610301,Paranatama,95.9,0.959239,249.66,240.03,4.828167,4.6
PE,2610400,Parnamirim,96.3,0.963636,236.51,238.94,4.590833,4.4
PE,2610509,Passira,95.0,0.942983,251.93,252.93,5.081,4.8
PE,2610608,Paudalho,96.2,0.96236,246.02,252.1,4.968667,4.8
PE,2610707,Paulista,92.7,0.927735,239.57,248.99,4.809333,4.5
PE,2610806,Pedra,95.0,0.949507,256.19,256.91,5.218333,5.0
PE,2610905,Pesqueira,90.7,0.907898,250.86,257.13,5.133167,4.7
PE,2611002,Petrolândia,98.0,0.98041,247.39,248.85,4.937333,4.8
PE,2611101,Petrolina,95.2,0.953497,262.97,265.34,5.471833,5.2
PE,2611200,Poção,90.9,0.907673,260.72,257.67,5.3065,4.8
PE,2611309,Pombos,79.3,0.793338,239.49,240.3,4.663167,3.7
PE,2611408,Primavera,97.9,0.979848,237.98,242.21,4.669833,4.6
PE,2611507,Quipapá,88.6,0.884771,236.67,240.19,4.614333,4.1
PE,2611533,Quixaba,97.1,0.971092,287.96,274.18,6.035667,5.9
PE,2611606,Recife,96.2,0.961941,248.55,257.14,5.094833,4.9
PE,2611705,Riacho das Almas,88.0,0.887154,249.72,243.28,4.883333,4.3
PE,2611804,Ribeirão,93.2,0.93388,256.0,238.15,4.9025,4.6
PE,2611903,Rio Formoso,97.7,0.977821,262.5,253.4,5.265,5.1
PE,2612000,Sairé,98.2,0.982625,252.35,257.24,5.159833,5.1
PE,2612109,Salgadinho,96.4,0.966137,268.04,260.26,5.471667,5.3
PE,2612208,Salgueiro,94.9,0.949248,259.01,261.55,5.342667,5.1
PE,2612307,Saloá,96.7,0.96794,253.72,258.76,5.208,5.0
PE,2612406,Sanharó,97.8,0.97935,249.9,257.58,5.124667,5.0
PE,2612455,Santa Cruz,88.9,0.892046,240.46,242.59,4.7175,4.2
PE,2612471,Santa Cruz da Baixa Verde,95.4,0.954214,263.1,252.75,5.264167,5.0
PE,2612505,Santa Cruz do Capibaribe,89.2,0.892857,255.42,255.24,5.177667,4.6
PE,2612554,Santa Filomena,83.8,0.835895,228.2,220.12,4.138667,3.5
PE,2612604,Santa Maria da Boa Vista,93.9,0.937971,234.62,239.71,4.572167,4.3
PE,2612703,Santa Maria do Cambucá,85.1,0.852009,237.56,240.42,4.633,3.9
PE,2612802,Santa Terezinha,93.3,0.931232,230.56,231.34,4.365,4.1
PE,2612901,São Benedito do Sul,92.6,0.928817,248.42,247.94,4.939333,4.6
PE,2613008,São Bento do Una,93.1,0.932138,264.43,261.37,5.43,5.1
PE,2613107,São Caitano,93.7,0.937115,241.23,243.2,4.7405,4.4
PE,2613206,São João,95.8,0.959245,246.49,244.72,4.8535,4.7
PE,2613305,São Joaquim do Monte,84.5,0.841957,233.09,229.91,4.383333,3.7
PE,2613404,São José da Coroa Grande,92.3,0.926292,259.31,261.83,5.352333,5.0
PE,2613503,São José do Belmonte,97.5,0.976037,255.17,253.96,5.152167,5.0
PE,2613602,São José do Egito,96.9,0.969791,272.28,272.24,5.742,5.6
PE,2613701,São Lourenço da Mata,95.6,0.955198,231.01,241.52,4.542167,4.3
PE,2613800,São Vicente Férrer,93.8,0.936931,247.36,242.67,4.833833,4.5
PE,2613909,Serra Talhada,96.4,0.964949,259.85,258.32,5.302833,5.1
PE,2614006,Serrita,84.5,0.845565,251.66,253.48,5.085667,4.3
